          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    6.700     3     4     3.7     37  17832 |   10  6701    0.0021    0.0002    0.0001 |
    6.710     3     4     3.7     37  17869 |   10  6711    0.0023    0.0002    0.0001 |
    6.720     3     4     3.7     37  17906 |   10  6721    0.0023    0.0002    0.0001 |
    6.730     3     4     3.7     37  17943 |   10  6731    0.0023    0.0002    0.0001 |
    6.740     3     4     3.7     37  17980 |   10  6741    0.0019    0.0002    0.0001 |
    6.750     3     4     3.7     37  18017 |   10  6751    0.0016    0.0002    0.0000 |
    6.760     3     4     3.7     37  18054 |   10  6761    0.0018    0.0002    0.0000 |
    6.770     3     4     3.7     37  18091 |   10  6771    0.0025    0.0003    0.0001 |
    6.780     3     4     3.7     37  18128 |   10  6781    0.0017    0.0002    0.0000 |
    6.790     3     4     3.7     37  18165 |   10  6791    0.0018    0.0002    0.0000 |
    6.800     3     4     3.7     37  18202 |   10  6801    0.0020    0.0002    0.0001 |
    6.810     3     4     3.7     37  18239 |   10  6811    0.0021    0.0002    0.0001 |
    6.820     3     4     3.7     37  18276 |   10  6821    0.0023    0.0002    0.0001 |
    6.830     3     4     3.7     37  18313 |   10  6831    0.0019    0.0002    0.0001 |
    6.840     3     4     3.7     37  18350 |   10  6841    0.0014    0.0001    0.0000 |
    6.850     3     4     3.7     37  18387 |   10  6851    0.0015    0.0001    0.0000 |
    6.860     3     4     3.7     37  18424 |   10  6861    0.0024    0.0002    0.0001 |
    6.870     3     4     3.7     37  18461 |   10  6871    0.0020    0.0002    0.0001 |
    6.880     3     4     3.7     37  18498 |   10  6881    0.0020    0.0002    0.0001 |
    6.890     3     4     3.7     37  18535 |   10  6891    0.0019    0.0002    0.0001 |
    6.900     3     4     3.7     37  18572 |   10  6901    0.0022    0.0002    0.0001 |
    6.910     3     4     3.7     37  18609 |   10  6911    0.0024    0.0002    0.0001 |
    6.920     3     4     3.7     37  18646 |   10  6921    0.0019    0.0002    0.0001 |
    6.930     3     4     3.7     37  18683 |   10  6931    0.0021    0.0002    0.0001 |
    6.940     3     4     3.7     37  18720 |   10  6941    0.0027    0.0003    0.0001 |
    6.950     3     4     3.6     36  18756 |   10  6951    0.0016    0.0002    0.0000 |
    6.960     3     4     3.7     37  18793 |   10  6961    0.0025    0.0003    0.0001 |
    6.970     3     4     3.7     37  18830 |   10  6971    0.0019    0.0002    0.0001 |
    6.980     3     4     3.7     37  18867 |   10  6981    0.0019    0.0002    0.0001 |
    6.990     3     4     3.7     37  18904 |   10  6991    0.0021    0.0002    0.0001 |
    7.000     3     4     3.7     37  18941 |   10  7001    0.0019    0.0002    0.0001 |
    7.010     3     4     3.7     37  18978 |   10  7011    0.0018    0.0002    0.0000 |
    7.020     3     4     3.6     36  19014 |   10  7021    0.0018    0.0002    0.0001 |
    7.030     3     4     3.8     38  19052 |   10  7031    0.0017    0.0002    0.0000 |
    7.040     3     4     3.7     37  19089 |   10  7041    0.0026    0.0003    0.0001 |
    7.050     3     4     3.7     37  19126 |   10  7051    0.0018    0.0002    0.0000 |
    7.060     3     4     3.7     37  19163 |   10  7061    0.0018    0.0002    0.0000 |
    7.070     3     4     3.7     37  19200 |   10  7071    0.0017    0.0002    0.0000 |
    7.080     3     4     3.6     36  19236 |   10  7081    0.0025    0.0002    0.0001 |
    7.090     3     4     3.7     37  19273 |   10  7091    0.0025    0.0003    0.0001 |
    7.100     3     4     3.7     37  19310 |   10  7101    0.0016    0.0002    0.0000 |
    7.110     3     4     3.7     37  19347 |   10  7111    0.0022    0.0002    0.0001 |
    7.120     3     4     3.7     37  19384 |   10  7121    0.0018    0.0002    0.0000 |
    7.130     3     4     3.7     37  19421 |   10  7131    0.0025    0.0002    0.0001 |
    7.140     3     4     3.7     37  19458 |   10  7141    0.0019    0.0002    0.0001 |
    7.150     3     4     3.7     37  19495 |   10  7151    0.0019    0.0002    0.0001 |
    7.160     3     4     3.7     37  19532 |   10  7161    0.0020    0.0002    0.0001 |
    7.170     3     4     3.7     37  19569 |   10  7171    0.0023    0.0002    0.0001 |
    7.180     3     4     3.7     37  19606 |   10  7181    0.0022    0.0002    0.0001 |
    7.190     3     4     3.7     37  19643 |   10  7191    0.0018    0.0002    0.0000 |
    7.200     3     4     3.7     37  19680 |   10  7201    0.0017    0.0002    0.0000 |
    7.210     3     4     3.7     37  19717 |   10  7211    0.0021    0.0002    0.0001 |
    7.220     3     4     3.7     37  19754 |   10  7221    0.0026    0.0003    0.0001 |
    7.230     3     4     3.7     37  19791 |   10  7231    0.0016    0.0002    0.0000 |
    7.240     3     4     3.7     37  19828 |   10  7241    0.0018    0.0002    0.0000 |
    7.250     3     4     3.7     37  19865 |   10  7251    0.0018    0.0002    0.0000 |
    7.260     3     4     3.6     36  19901 |   10  7261    0.0019    0.0002    0.0001 |
    7.270     3     4     3.7     37  19938 |   10  7271    0.0022    0.0002    0.0001 |
    7.280     3     4     3.7     37  19975 |   10  7281    0.0018    0.0002    0.0000 |
    7.290     3     4     3.7     37  20012 |   10  7291    0.0019    0.0002    0.0001 |
    7.300     3     4     3.7     37  20049 |   10  7301    0.0017    0.0002    0.0000 |
    7.310     3     4     3.7     37  20086 |   10  7311    0.0027    0.0003    0.0001 |
    7.320     3     4     3.7     37  20123 |   10  7321    0.0017    0.0002    0.0000 |
    7.330     3     4     3.7     37  20160 |   10  7331    0.0020    0.0002    0.0001 |
    7.340     3     4     3.7     37  20197 |   10  7341    0.0017    0.0002    0.0000 |
    7.350     3     4     3.7     37  20234 |   10  7351    0.0023    0.0002    0.0001 |
    7.360     3     4     3.7     37  20271 |   10  7361    0.0023    0.0002    0.0001 |
    7.370     3     4     3.6     36  20307 |   10  7371    0.0017    0.0002    0.0000 |
    7.380     3     4     3.7     37  20344 |   10  7381    0.0015    0.0001    0.0000 |
    7.390     3     4     3.7     37  20381 |   10  7391    0.0018    0.0002    0.0000 |
    7.400     3     4     3.7     37  20418 |   10  7401    0.0026    0.0003    0.0001 |
    7.410     3     4     3.7     37  20455 |   10  7411    0.0018    0.0002    0.0000 |
    7.420     3     4     3.7     37  20492 |   10  7421    0.0018    0.0002    0.0000 |
    7.430     3     4     3.7     37  20529 |   10  7431    0.0018    0.0002    0.0000 |
    7.440     3     4     3.7     37  20566 |   10  7441    0.0023    0.0002    0.0001 |
    7.450     3     4     3.7     37  20603 |   10  7451    0.0019    0.0002    0.0001 |
    7.460     3     4     3.6     36  20639 |   10  7461    0.0023    0.0002    0.0001 |
    7.470     3     4     3.7     37  20676 |   10  7471    0.0018    0.0002    0.0000 |
    7.480     3     4     3.7     37  20713 |   10  7481    0.0016    0.0002    0.0000 |
    7.490     3     4     3.7     37  20750 |   10  7491    0.0024    0.0002    0.0001 |
    7.500     3     4     3.7     37  20787 |   10  7501    0.0024    0.0002    0.0001 |
    7.510     3     4     3.7     37  20824 |   10  7511    0.0019    0.0002    0.0001 |
    7.520     3     4     3.6     36  20860 |   10  7521    0.0019    0.0002    0.0001 |
    7.530     3     4     3.7     37  20897 |   10  7531    0.0023    0.0002    0.0001 |
    7.540     3     4     3.7     37  20934 |   10  7541    0.0021    0.0002    0.0001 |
    7.550     3     4     3.7     37  20971 |   10  7551    0.0020    0.0002    0.0001 |
    7.560     3     4     3.7     37  21008 |   10  7561    0.0020    0.0002    0.0001 |
    7.570     3     4     3.6     36  21044 |   10  7571    0.0020    0.0002    0.0001 |
    7.580     3     4     3.7     37  21081 |   10  7581    0.0022    0.0002    0.0001 |
    7.590     3     4     3.7     37  21118 |   10  7591    0.0017    0.0002    0.0000 |
    7.600     3     4     3.6     36  21154 |   10  7601    0.0022    0.0002    0.0001 |
    7.610     3     4     3.7     37  21191 |   10  7611    0.0019    0.0002    0.0001 |
    7.620     3     4     3.8     38  21229 |   10  7621    0.0026    0.0003    0.0001 |
    7.630     3     4     3.7     37  21266 |   10  7631    0.0018    0.0002    0.0000 |
    7.640     3     4     3.7     37  21303 |   10  7641    0.0015    0.0001    0.0000 |
    7.650     3     4     3.6     36  21339 |   10  7651    0.0020    0.0002    0.0001 |
    7.660     3     4     3.6     36  21375 |   10  7661    0.0017    0.0002    0.0000 |
    7.670     3     4     3.7     37  21412 |   10  7671    0.0023    0.0002    0.0001 |
    7.680     3     4     3.7     37  21449 |   10  7681    0.0018    0.0002    0.0000 |
    7.690     3     4     3.7     37  21486 |   10  7691    0.0019    0.0002    0.0001 |
    7.700     3     4     3.6     36  21522 |   10  7701    0.0019    0.0002    0.0001 |
    7.710     3     4     3.7     37  21559 |   10  7711    0.0028    0.0003    0.0001 |
    7.720     3     4     3.7     37  21596 |   10  7721    0.0016    0.0002    0.0000 |
    7.730     3     4     3.7     37  21633 |   10  7731    0.0019    0.0002    0.0001 |
    7.740     3     4     3.7     37  21670 |   10  7741    0.0018    0.0002    0.0000 |
    7.750     3     4     3.7     37  21707 |   10  7751    0.0018    0.0002    0.0000 |
    7.760     3     4     3.7     37  21744 |   10  7761    0.0024    0.0002    0.0001 |
    7.770     3     4     3.6     36  21780 |   10  7771    0.0018    0.0002    0.0000 |
    7.780     3     4     3.7     37  21817 |   10  7781    0.0019    0.0002    0.0001 |
    7.790     3     4     3.6     36  21853 |   10  7791    0.0018    0.0002    0.0001 |
    7.800     3     4     3.6     36  21889 |   10  7801    0.0028    0.0003    0.0001 |
    7.810     3     4     3.7     37  21926 |   10  7811    0.0020    0.0002    0.0001 |
    7.820     3     4     3.6     36  21962 |   10  7821    0.0017    0.0002    0.0000 |
    7.830     3     4     3.7     37  21999 |   10  7831    0.0018    0.0002    0.0000 |
    7.840     3     4     3.7     37  22036 |   10  7841    0.0020    0.0002    0.0001 |
    7.850     3     4     3.6     36  22072 |   10  7851    0.0022    0.0002    0.0001 |
    7.860     3     4     3.7     37  22109 |   10  7861    0.0019    0.0002    0.0001 |
    7.870     3     4     3.6     36  22145 |   10  7871    0.0018    0.0002    0.0001 |
    7.880     3     4     3.7     37  22182 |   10  7881    0.0017    0.0002    0.0000 |
    7.890     3     4     3.7     37  22219 |   10  7891    0.0023    0.0002    0.0001 |
    7.900     3     4     3.6     36  22255 |   10  7901    0.0019    0.0002    0.0001 |
    7.910     3     4     3.7     37  22292 |   10  7911    0.0020    0.0002    0.0001 |
    7.920     3     4     3.7     37  22329 |   10  7921    0.0020    0.0002    0.0001 |
    7.930     3     4     3.6     36  22365 |   10  7931    0.0022    0.0002    0.0001 |
    7.940     3     4     3.7     37  22402 |   10  7941    0.0022    0.0002    0.0001 |
    7.950     3     4     3.7     37  22439 |   10  7951    0.0018    0.0002    0.0000 |
    7.960     3     4     3.6     36  22475 |   10  7961    0.0020    0.0002    0.0001 |
    7.970     3     4     3.7     37  22512 |   10  7971    0.0023    0.0002    0.0001 |
    7.980     3     4     3.7     37  22549 |   10  7981    0.0026    0.0003    0.0001 |
    7.990     3     4     3.6     36  22585 |   10  7991    0.0017    0.0002    0.0000 |
    8.000     3     4     3.7     37  22622 |   10  8001    0.0020    0.0002    0.0001 |
    8.010     3     4     3.7     37  22659 |   10  8011    0.0019    0.0002    0.0001 |
    8.020     3     4     3.6     36  22695 |   10  8021    0.0025    0.0002    0.0001 |
    8.030     3     4     3.7     37  22732 |   10  8031    0.0019    0.0002    0.0001 |
    8.040     3     4     3.6     36  22768 |   10  8041    0.0018    0.0002    0.0000 |
    8.050     3     4     3.7     37  22805 |   10  8051    0.0016    0.0002    0.0000 |
    8.060     3     4     3.7     37  22842 |   10  8061    0.0018    0.0002    0.0000 |
    8.070     3     4     3.6     36  22878 |   10  8071    0.0021    0.0002    0.0001 |
    8.080     3     4     3.7     37  22915 |   10  8081    0.0019    0.0002    0.0001 |
    8.090     3     4     3.7     37  22952 |   10  8091    0.0018    0.0002    0.0000 |
    8.100     3     4     3.6     36  22988 |   10  8101    0.0017    0.0002    0.0000 |
    8.110     3     4     3.7     37  23025 |   10  8111    0.0022    0.0002    0.0001 |
    8.120     3     4     3.7     37  23062 |   10  8121    0.0021    0.0002    0.0001 |
    8.130     3     4     3.7     37  23099 |   10  8131    0.0019    0.0002    0.0001 |
    8.140     3     4     3.6     36  23135 |   10  8141    0.0017    0.0002    0.0000 |
    8.150     3     4     3.7     37  23172 |   10  8151    0.0018    0.0002    0.0000 |
    8.160     3     4     3.7     37  23209 |   10  8161    0.0026    0.0003    0.0001 |
    8.170     3     4     3.6     36  23245 |   10  8171    0.0020    0.0002    0.0001 |
    8.180     3     4     3.7     37  23282 |   10  8181    0.0016    0.0002    0.0000 |
    8.190     3     4     3.7     37  23319 |   10  8191    0.0018    0.0002    0.0000 |
    8.200     3     4     3.6     36  23355 |   10  8201    0.0023    0.0002    0.0001 |
    8.210     3     4     3.7     37  23392 |   10  8211    0.0022    0.0002    0.0001 |
    8.220     3     4     3.6     36  23428 |   10  8221    0.0021    0.0002    0.0001 |
    8.230     3     4     3.7     37  23465 |   10  8231    0.0017    0.0002    0.0000 |
    8.240     3     4     3.6     36  23501 |   10  8241    0.0019    0.0002    0.0001 |
    8.250     3     4     3.6     36  23537 |   10  8251    0.0024    0.0002    0.0001 |
    8.260     3     4     3.7     37  23574 |   10  8261    0.0015    0.0002    0.0000 |
    8.270     3     4     3.7     37  23611 |   10  8271    0.0019    0.0002    0.0001 |
    8.280     3     4     3.6     36  23647 |   10  8281    0.0014    0.0001    0.0000 |
    8.290     3     4     3.7     37  23684 |   10  8291    0.0025    0.0002    0.0001 |
    8.300     3     4     3.7     37  23721 |   10  8301    0.0024    0.0002    0.0001 |
    8.310     3     4     3.6     36  23757 |   10  8311    0.0018    0.0002    0.0001 |
    8.320     3     4     3.7     37  23794 |   10  8321    0.0020    0.0002    0.0001 |
    8.330     3     4     3.6     36  23830 |   10  8331    0.0017    0.0002    0.0000 |
    8.340     3     4     3.7     37  23867 |   10  8341    0.0027    0.0003    0.0001 |
    8.350     3     4     3.6     36  23903 |   10  8351    0.0019    0.0002    0.0001 |
    8.360     3     4     3.7     37  23940 |   10  8361    0.0017    0.0002    0.0000 |
    8.370     3     4     3.6     36  23976 |   10  8371    0.0019    0.0002    0.0001 |
    8.380     3     4     3.7     37  24013 |   10  8381    0.0022    0.0002    0.0001 |
    8.390     3     4     3.7     37  24050 |   10  8391    0.0020    0.0002    0.0001 |
    8.400     3     4     3.6     36  24086 |   10  8401    0.0020    0.0002    0.0001 |
    8.410     3     4     3.7     37  24123 |   10  8411    0.0018    0.0002    0.0000 |
    8.420     3     4     3.7     37  24160 |   10  8421    0.0024    0.0002    0.0001 |
    8.430     3     4     3.6     36  24196 |   10  8431    0.0022    0.0002    0.0001 |
    8.440     3     4     3.7     37  24233 |   10  8441    0.0023    0.0002    0.0001 |
    8.450     3     4     3.7     37  24270 |   10  8451    0.0022    0.0002    0.0001 |
    8.460     3     4     3.6     36  24306 |   10  8461    0.0021    0.0002    0.0001 |
    8.470     3     4     3.7     37  24343 |   10  8471    0.0019    0.0002    0.0001 |
    8.480     3     4     3.7     37  24380 |   10  8481    0.0018    0.0002    0.0000 |
    8.490     3     4     3.6     36  24416 |   10  8491    0.0016    0.0002    0.0000 |
    8.500     3     4     3.7     37  24453 |   10  8501    0.0015    0.0001    0.0000 |
    8.510     3     4     3.7     37  24490 |   10  8511    0.0023    0.0002    0.0001 |
    8.520     3     4     3.6     36  24526 |   10  8521    0.0019    0.0002    0.0001 |
    8.530     3     4     3.7     37  24563 |   10  8531    0.0020    0.0002    0.0001 |
    8.540     3     4     3.7     37  24600 |   10  8541    0.0017    0.0002    0.0000 |
    8.550     3     4     3.6     36  24636 |   10  8551    0.0015    0.0001    0.0000 |
    8.560     3     4     3.7     37  24673 |   10  8561    0.0024    0.0002    0.0001 |
    8.570     3     4     3.7     37  24710 |   10  8571    0.0020    0.0002    0.0001 |
    8.580     3     4     3.6     36  24746 |   10  8581    0.0019    0.0002    0.0001 |
    8.590     3     4     3.6     36  24782 |   10  8591    0.0019    0.0002    0.0001 |
    8.600     3     4     3.7     37  24819 |   10  8601    0.0023    0.0002    0.0001 |
    8.610     3     4     3.7     37  24856 |   10  8611    0.0019    0.0002    0.0001 |
    8.620     3     4     3.6     36  24892 |   10  8621    0.0017    0.0002    0.0000 |
    8.630     3     4     3.7     37  24929 |   10  8631    0.0018    0.0002    0.0000 |
    8.640     3     4     3.6     36  24965 |   10  8641    0.0019    0.0002    0.0001 |
    8.650     3     4     3.7     37  25002 |   10  8651    0.0022    0.0002    0.0001 |
    8.660     3     4     3.6     36  25038 |   10  8661    0.0018    0.0002    0.0000 |
    8.670     3     4     3.7     37  25075 |   10  8671    0.0019    0.0002    0.0001 |
    8.680     3     4     3.6     36  25111 |   10  8681    0.0015    0.0002    0.0000 |
    8.690     3     4     3.7     37  25148 |   10  8691    0.0025    0.0002    0.0001 |
    8.700     3     4     3.6     36  25184 |   10  8701    0.0019    0.0002    0.0001 |
    8.710     3     4     3.7     37  25221 |   10  8711    0.0020    0.0002    0.0001 |
    8.720     3     4     3.6     36  25257 |   10  8721    0.0018    0.0002    0.0001 |
    8.730     3     4     3.6     36  25293 |   10  8731    0.0020    0.0002    0.0001 |
    8.740     3     4     3.6     36  25329 |   10  8741    0.0024    0.0002    0.0001 |
    8.750     3     4     3.7     37  25366 |   10  8751    0.0019    0.0002    0.0001 |
    8.760     3     4     3.6     36  25402 |   10  8761    0.0018    0.0002    0.0000 |
    8.770     3     4     3.7     37  25439 |   10  8771    0.0019    0.0002    0.0001 |
    8.780     3     4     3.6     36  25475 |   10  8781    0.0024    0.0002    0.0001 |
    8.790     3     4     3.7     37  25512 |   10  8791    0.0020    0.0002    0.0001 |
    8.800     3     4     3.6     36  25548 |   10  8801    0.0017    0.0002    0.0000 |
    8.810     3     4     3.6     36  25584 |   10  8811    0.0018    0.0002    0.0000 |
    8.820     3     4     3.7     37  25621 |   10  8821    0.0018    0.0002    0.0000 |
    8.830     3     4     3.5     35  25656 |   10  8831    0.0023    0.0002    0.0001 |
    8.840     3     4     3.7     37  25693 |   10  8841    0.0019    0.0002    0.0001 |
    8.850     3     4     3.6     36  25729 |   10  8851    0.0014    0.0001    0.0000 |
    8.860     3     4     3.6     36  25765 |   10  8861    0.0016    0.0002    0.0000 |
    8.870     3     4     3.7     37  25802 |   10  8871    0.0022    0.0002    0.0001 |
    8.880     3     4     3.6     36  25838 |   10  8881    0.0018    0.0002    0.0000 |
    8.890     3     4     3.6     36  25874 |   10  8891    0.0020    0.0002    0.0001 |
    8.900     3     4     3.7     37  25911 |   10  8901    0.0015    0.0002    0.0000 |
    8.910     3     4     3.6     36  25947 |   10  8911    0.0015    0.0001    0.0000 |
    8.920     3     4     3.6     36  25983 |   10  8921    0.0023    0.0002    0.0001 |
    8.930     3     4     3.7     37  26020 |   10  8931    0.0018    0.0002    0.0000 |
    8.940     3     4     3.6     36  26056 |   10  8941    0.0017    0.0002    0.0000 |
    8.950     3     4     3.6     36  26092 |   10  8951    0.0017    0.0002    0.0000 |
    8.960     3     4     3.7     37  26129 |   10  8961    0.0021    0.0002    0.0001 |
    8.970     3     4     3.6     36  26165 |   10  8971    0.0022    0.0002    0.0001 |
    8.980     3     4     3.6     36  26201 |   10  8981    0.0020    0.0002    0.0001 |
    8.990     3     4     3.7     37  26238 |   10  8991    0.0017    0.0002    0.0000 |
    9.000     3     4     3.6     36  26274 |   10  9001    0.0017    0.0002    0.0000 |
    9.010     3     4     3.6     36  26310 |   10  9011    0.0023    0.0002    0.0001 |
    9.020     3     4     3.6     36  26346 |   10  9021    0.0020    0.0002    0.0001 |
    9.030     3     4     3.7     37  26383 |   10  9031    0.0022    0.0002    0.0001 |
    9.040     3     4     3.6     36  26419 |   10  9041    0.0019    0.0002    0.0001 |
    9.050     3     4     3.6     36  26455 |   10  9051    0.0021    0.0002    0.0001 |
    9.060     3     4     3.6     36  26491 |   10  9061    0.0020    0.0002    0.0001 |
    9.070     3     4     3.7     37  26528 |   10  9071    0.0020    0.0002    0.0001 |
    9.080     3     4     3.6     36  26564 |   10  9081    0.0019    0.0002    0.0001 |
    9.090     3     4     3.6     36  26600 |   10  9091    0.0018    0.0002    0.0001 |
    9.100     3     4     3.6     36  26636 |   10  9101    0.0024    0.0002    0.0001 |
    9.110     3     4     3.7     37  26673 |   10  9111    0.0017    0.0002    0.0000 |
    9.120     3     4     3.6     36  26709 |   10  9121    0.0017    0.0002    0.0000 |
    9.130     3     4     3.6     36  26745 |   10  9131    0.0014    0.0001    0.0000 |
    9.140     3     4     3.6     36  26781 |   10  9141    0.0017    0.0002    0.0000 |
    9.150     3     4     3.7     37  26818 |   10  9151    0.0026    0.0003    0.0001 |
    9.160     3     4     3.6     36  26854 |   10  9161    0.0020    0.0002    0.0001 |
    9.170     3     4     3.6     36  26890 |   10  9171    0.0018    0.0002    0.0001 |
    9.180     3     4     3.6     36  26926 |   10  9181    0.0019    0.0002    0.0001 |
    9.190     3     4     3.6     36  26962 |   10  9191    0.0023    0.0002    0.0001 |
    9.200     3     4     3.7     37  26999 |   10  9201    0.0018    0.0002    0.0000 |
    9.210     3     4     3.6     36  27035 |   10  9211    0.0017    0.0002    0.0000 |
    9.220     3     4     3.6     36  27071 |   10  9221    0.0018    0.0002    0.0000 |
    9.230     3     4     3.6     36  27107 |   10  9231    0.0020    0.0002    0.0001 |
    9.240     3     4     3.6     36  27143 |   10  9241    0.0023    0.0002    0.0001 |
    9.250     3     4     3.6     36  27179 |   10  9251    0.0019    0.0002    0.0001 |
    9.260     3     4     3.6     36  27215 |   10  9261    0.0019    0.0002    0.0001 |
    9.270     3     4     3.5     35  27250 |   10  9271    0.0018    0.0002    0.0001 |
    9.280     3     4     3.6     36  27286 |   10  9281    0.0026    0.0003    0.0001 |
    9.290     3     4     3.5     35  27321 |   10  9291    0.0017    0.0002    0.0000 |
    9.300     3     4     3.6     36  27357 |   10  9301    0.0014    0.0001    0.0000 |
    9.310     3     4     3.6     36  27393 |   10  9311    0.0015    0.0002    0.0000 |
    9.320     3     4     3.6     36  27429 |   10  9321    0.0019    0.0002    0.0001 |
    9.330     3     4     3.6     36  27465 |   10  9331    0.0021    0.0002    0.0001 |
    9.340     3     4     3.6     36  27501 |   10  9341    0.0016    0.0002    0.0000 |
    9.350     3     4     3.6     36  27537 |   10  9351    0.0019    0.0002    0.0001 |
    9.360     3     4     3.6     36  27573 |   10  9361    0.0016    0.0002    0.0000 |
    9.370     3     4     3.6     36  27609 |   10  9371    0.0020    0.0002    0.0001 |
    9.380     3     4     3.6     36  27645 |   10  9381    0.0024    0.0002    0.0001 |
    9.390     3     4     3.6     36  27681 |   10  9391    0.0019    0.0002    0.0001 |
    9.400     3     4     3.6     36  27717 |   10  9401    0.0017    0.0002    0.0000 |
    9.410     3     4     3.6     36  27753 |   10  9411    0.0018    0.0002    0.0000 |
    9.420     3     4     3.6     36  27789 |   10  9421    0.0027    0.0003    0.0001 |
    9.430     3     4     3.6     36  27825 |   10  9431    0.0019    0.0002    0.0001 |
    9.440     3     4     3.6     36  27861 |   10  9441    0.0017    0.0002    0.0000 |
    9.450     3     4     3.6     36  27897 |   10  9451    0.0020    0.0002    0.0001 |
    9.460     3     4     3.6     36  27933 |   10  9461    0.0023    0.0002    0.0001 |
    9.470     3     4     3.6     36  27969 |   10  9471    0.0025    0.0003    0.0001 |
    9.480     3     4     3.6     36  28005 |   10  9481    0.0021    0.0002    0.0001 |
    9.490     3     4     3.6     36  28041 |   10  9491    0.0018    0.0002    0.0001 |
    9.500     3     4     3.6     36  28077 |   10  9501    0.0022    0.0002    0.0001 |
    9.510     3     4     3.6     36  28113 |   10  9511    0.0024    0.0002    0.0001 |
    9.520     3     4     3.6     36  28149 |   10  9521    0.0017    0.0002    0.0000 |
    9.530     3     4     3.6     36  28185 |   10  9531    0.0016    0.0002    0.0000 |
    9.540     3     4     3.6     36  28221 |   10  9541    0.0018    0.0002    0.0001 |
    9.550     3     4     3.6     36  28257 |   10  9551    0.0022    0.0002    0.0001 |
    9.560     3     4     3.6     36  28293 |   10  9561    0.0018    0.0002    0.0001 |
    9.570     3     4     3.6     36  28329 |   10  9571    0.0017    0.0002    0.0000 |
    9.580     3     4     3.6     36  28365 |   10  9581    0.0017    0.0002    0.0000 |
    9.590     3     4     3.6     36  28401 |   10  9591    0.0019    0.0002    0.0001 |
    9.600     3     4     3.6     36  28437 |   10  9601    0.0024    0.0002    0.0001 |
    9.610     3     4     3.6     36  28473 |   10  9611    0.0018    0.0002    0.0000 |
    9.620     3     4     3.5     35  28508 |   10  9621    0.0019    0.0002    0.0001 |
    9.630     3     4     3.6     36  28544 |   10  9631    0.0018    0.0002    0.0001 |
    9.640     3     4     3.6     36  28580 |   10  9641    0.0027    0.0003    0.0001 |
    9.650     3     4     3.6     36  28616 |   10  9651    0.0018    0.0002    0.0000 |
    9.660     3     4     3.6     36  28652 |   10  9661    0.0017    0.0002    0.0000 |
    9.670     3     4     3.6     36  28688 |   10  9671    0.0016    0.0002    0.0000 |
    9.680     3     4     3.6     36  28724 |   10  9681    0.0019    0.0002    0.0001 |
    9.690     3     4     3.5     35  28759 |   10  9691    0.0024    0.0002    0.0001 |
    9.700     3     4     3.6     36  28795 |   10  9701    0.0017    0.0002    0.0000 |
    9.710     3     4     3.6     36  28831 |   10  9711    0.0016    0.0002    0.0000 |
    9.720     3     4     3.6     36  28867 |   10  9721    0.0019    0.0002    0.0001 |
    9.730     3     4     3.5     35  28902 |   10  9731    0.0023    0.0002    0.0001 |
    9.740     3     4     3.6     36  28938 |   10  9741    0.0020    0.0002    0.0001 |
    9.750     3     4     3.6     36  28974 |   10  9751    0.0018    0.0002    0.0001 |
    9.760     3     4     3.5     35  29009 |   10  9761    0.0018    0.0002    0.0001 |
    9.770     3     4     3.6     36  29045 |   10  9771    0.0023    0.0002    0.0001 |
    9.780     3     4     3.6     36  29081 |   10  9781    0.0024    0.0002    0.0001 |
    9.790     3     4     3.6     36  29117 |   10  9791    0.0019    0.0002    0.0001 |
    9.800     3     4     3.5     35  29152 |   10  9801    0.0018    0.0002    0.0001 |
    9.810     3     4     3.6     36  29188 |   10  9811    0.0019    0.0002    0.0001 |
    9.820     3     4     3.5     35  29223 |   10  9821    0.0025    0.0003    0.0001 |
    9.830     3     4     3.6     36  29259 |   10  9831    0.0018    0.0002    0.0000 |
    9.840     3     4     3.6     36  29295 |   10  9841    0.0018    0.0002    0.0000 |
    9.850     3     4     3.6     36  29331 |   10  9851    0.0019    0.0002    0.0001 |
    9.860     3     4     3.5     35  29366 |   10  9861    0.0020    0.0002    0.0001 |
    9.870     3     4     3.6     36  29402 |   10  9871    0.0023    0.0002    0.0001 |
    9.880     3     4     3.6     36  29438 |   10  9881    0.0020    0.0002    0.0001 |
    9.890     3     4     3.5     35  29473 |   10  9891    0.0018    0.0002    0.0001 |
    9.900     3     4     3.6     36  29509 |   10  9901    0.0022    0.0002    0.0001 |
    9.910     3     4     3.5     35  29544 |   10  9911    0.0024    0.0002    0.0001 |
    9.920     3     4     3.6     36  29580 |   10  9921    0.0019    0.0002    0.0001 |
    9.930     3     4     3.6     36  29616 |   10  9931    0.0019    0.0002    0.0001 |
    9.940     3     4     3.5     35  29651 |   10  9941    0.0019    0.0002    0.0001 |
    9.950     3     4     3.6     36  29687 |   10  9951    0.0020    0.0002    0.0001 |
    9.960     3     4     3.5     35  29722 |   10  9961    0.0020    0.0002    0.0001 |
    9.970     3     4     3.5     35  29757 |   10  9971    0.0025    0.0003    0.0001 |
    9.980     3     4     3.6     36  29793 |   10  9981    0.0024    0.0002    0.0001 |
    9.990     3     4     3.5     35  29828 |   10  9991    0.0019    0.0002    0.0001 |
   10.000     3     4     3.6     36  29864 |   10 10001    0.0022    0.0002    0.0001 |
