          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    6.650     4     4     4.0     20  34633 |    5  6651    0.0054    0.0011    0.0003 |
    6.655     4     4     4.0     20  34653 |    5  6656    0.0058    0.0012    0.0003 |
    6.660     4     4     4.0     20  34673 |    5  6661    0.0054    0.0011    0.0003 |
    6.665     4     4     4.0     20  34693 |    5  6666    0.0063    0.0013    0.0003 |
    6.670     4     4     4.0     20  34713 |    5  6671    0.0060    0.0012    0.0003 |
    6.675     4     4     4.0     20  34733 |    5  6676    0.0062    0.0012    0.0003 |
    6.680     4     4     4.0     20  34753 |    5  6681    0.0062    0.0012    0.0003 |
    6.685     4     4     4.0     20  34773 |    5  6686    0.0058    0.0012    0.0003 |
    6.690     4     4     4.0     20  34793 |    5  6691    0.0054    0.0011    0.0003 |
    6.695     4     4     4.0     20  34813 |    5  6696    0.0061    0.0012    0.0003 |
    6.700     4     4     4.0     20  34833 |    5  6701    0.0056    0.0011    0.0003 |
    6.705     4     4     4.0     20  34853 |    5  6706    0.0061    0.0012    0.0003 |
    6.710     4     4     4.0     20  34873 |    5  6711    0.0056    0.0011    0.0003 |
    6.715     4     4     4.0     20  34893 |    5  6716    0.0062    0.0012    0.0003 |
    6.720     4     4     4.0     20  34913 |    5  6721    0.0058    0.0012    0.0003 |
    6.725     4     4     4.0     20  34933 |    5  6726    0.0057    0.0011    0.0003 |
    6.730     4     4     4.0     20  34953 |    5  6731    0.0058    0.0012    0.0003 |
    6.735     4     4     4.0     20  34973 |    5  6736    0.0057    0.0011    0.0003 |
    6.740     4     4     4.0     20  34993 |    5  6741    0.0056    0.0011    0.0003 |
    6.745     4     4     4.0     20  35013 |    5  6746    0.0058    0.0012    0.0003 |
    6.750     4     4     4.0     20  35033 |    5  6751    0.0059    0.0012    0.0003 |
    6.755     4     4     4.0     20  35053 |    5  6756    0.0060    0.0012    0.0003 |
    6.760     4     4     4.0     20  35073 |    5  6761    0.0057    0.0011    0.0003 |
    6.765     4     4     4.0     20  35093 |    5  6766    0.0063    0.0013    0.0003 |
    6.770     4     4     4.0     20  35113 |    5  6771    0.0068    0.0014    0.0003 |
    6.775     4     4     4.0     20  35133 |    5  6776    0.0050    0.0010    0.0003 |
    6.780     4     4     4.0     20  35153 |    5  6781    0.0052    0.0010    0.0003 |
    6.785     4     4     4.0     20  35173 |    5  6786    0.0064    0.0013    0.0003 |
    6.790     4     4     4.0     20  35193 |    5  6791    0.0056    0.0011    0.0003 |
    6.795     4     4     4.0     20  35213 |    5  6796    0.0055    0.0011    0.0003 |
    6.800     4     4     4.0     20  35233 |    5  6801    0.0062    0.0012    0.0003 |
    6.805     4     4     4.0     20  35253 |    5  6806    0.0060    0.0012    0.0003 |
    6.810     4     4     4.0     20  35273 |    5  6811    0.0054    0.0011    0.0003 |
    6.815     4     4     4.0     20  35293 |    5  6816    0.0062    0.0012    0.0003 |
    6.820     4     4     4.0     20  35313 |    5  6821    0.0057    0.0011    0.0003 |
    6.825     4     4     4.0     20  35333 |    5  6826    0.0058    0.0012    0.0003 |
    6.830     4     4     4.0     20  35353 |    5  6831    0.0062    0.0012    0.0003 |
    6.835     4     4     4.0     20  35373 |    5  6836    0.0061    0.0012    0.0003 |
    6.840     4     4     4.0     20  35393 |    5  6841    0.0056    0.0011    0.0003 |
    6.845     4     4     4.0     20  35413 |    5  6846    0.0063    0.0013    0.0003 |
    6.850     4     4     4.0     20  35433 |    5  6851    0.0060    0.0012    0.0003 |
    6.855     4     4     4.0     20  35453 |    5  6856    0.0057    0.0011    0.0003 |
    6.860     4     4     4.0     20  35473 |    5  6861    0.0054    0.0011    0.0003 |
    6.865     4     4     4.0     20  35493 |    5  6866    0.0052    0.0010    0.0003 |
    6.870     4     4     4.0     20  35513 |    5  6871    0.0056    0.0011    0.0003 |
    6.875     4     4     4.0     20  35533 |    5  6876    0.0056    0.0011    0.0003 |
    6.880     4     4     4.0     20  35553 |    5  6881    0.0061    0.0012    0.0003 |
    6.885     4     4     4.0     20  35573 |    5  6886    0.0056    0.0011    0.0003 |
    6.890     4     4     4.0     20  35593 |    5  6891    0.0058    0.0012    0.0003 |
    6.895     4     4     4.0     20  35613 |    5  6896    0.0057    0.0011    0.0003 |
    6.900     4     4     4.0     20  35633 |    5  6901    0.0056    0.0011    0.0003 |
    6.905     4     4     4.0     20  35653 |    5  6906    0.0060    0.0012    0.0003 |
    6.910     4     4     4.0     20  35673 |    5  6911    0.0057    0.0011    0.0003 |
    6.915     4     4     4.0     20  35693 |    5  6916    0.0060    0.0012    0.0003 |
    6.920     4     4     4.0     20  35713 |    5  6921    0.0064    0.0013    0.0003 |
    6.925     4     4     4.0     20  35733 |    5  6926    0.0060    0.0012    0.0003 |
    6.930     4     4     4.0     20  35753 |    5  6931    0.0061    0.0012    0.0003 |
    6.935     4     4     4.0     20  35773 |    5  6936    0.0063    0.0013    0.0003 |
    6.940     4     4     4.0     20  35793 |    5  6941    0.0057    0.0011    0.0003 |
    6.945     4     4     4.0     20  35813 |    5  6946    0.0053    0.0011    0.0003 |
    6.950     4     4     4.0     20  35833 |    5  6951    0.0064    0.0013    0.0003 |
    6.955     4     4     4.0     20  35853 |    5  6956    0.0062    0.0012    0.0003 |
    6.960     4     4     4.0     20  35873 |    5  6961    0.0054    0.0011    0.0003 |
    6.965     4     4     4.0     20  35893 |    5  6966    0.0058    0.0012    0.0003 |
    6.970     4     4     4.0     20  35913 |    5  6971    0.0052    0.0010    0.0003 |
    6.975     4     4     4.0     20  35933 |    5  6976    0.0061    0.0012    0.0003 |
    6.980     4     4     4.0     20  35953 |    5  6981    0.0060    0.0012    0.0003 |
    6.985     4     4     4.0     20  35973 |    5  6986    0.0061    0.0012    0.0003 |
    6.990     4     4     4.0     20  35993 |    5  6991    0.0055    0.0011    0.0003 |
    6.995     4     4     4.0     20  36013 |    5  6996    0.0051    0.0010    0.0003 |
    7.000     4     4     4.0     20  36033 |    5  7001    0.0054    0.0011    0.0003 |
    7.005     4     4     4.0     20  36053 |    5  7006    0.0063    0.0013    0.0003 |
    7.010     4     4     4.0     20  36073 |    5  7011    0.0059    0.0012    0.0003 |
    7.015     4     4     4.0     20  36093 |    5  7016    0.0060    0.0012    0.0003 |
    7.020     4     4     4.0     20  36113 |    5  7021    0.0057    0.0011    0.0003 |
    7.025     4     4     4.0     20  36133 |    5  7026    0.0058    0.0012    0.0003 |
    7.030     4     4     4.0     20  36153 |    5  7031    0.0058    0.0012    0.0003 |
    7.035     4     4     4.0     20  36173 |    5  7036    0.0064    0.0013    0.0003 |
    7.040     4     4     4.0     20  36193 |    5  7041    0.0062    0.0012    0.0003 |
    7.045     4     4     4.0     20  36213 |    5  7046    0.0055    0.0011    0.0003 |
    7.050     4     4     4.0     20  36233 |    5  7051    0.0059    0.0012    0.0003 |
    7.055     4     4     4.0     20  36253 |    5  7056    0.0059    0.0012    0.0003 |
    7.060     4     4     4.0     20  36273 |    5  7061    0.0052    0.0010    0.0003 |
    7.065     4     4     4.0     20  36293 |    5  7066    0.0052    0.0010    0.0003 |
    7.070     3     4     3.4     17  36310 |    5  7071    0.0054    0.0011    0.0003 |
    7.075     3     3     3.0     15  36325 |    5  7076    0.0045    0.0009    0.0003 |
    7.080     3     3     3.0     15  36340 |    5  7081    0.0052    0.0010    0.0003 |
    7.085     3     3     3.0     15  36355 |    5  7086    0.0044    0.0009    0.0003 |
    7.090     3     3     3.0     15  36370 |    5  7091    0.0054    0.0011    0.0004 |
    7.095     3     3     3.0     15  36385 |    5  7096    0.0048    0.0010    0.0003 |
    7.100     3     3     3.0     15  36400 |    5  7101    0.0049    0.0010    0.0003 |
    7.105     3     3     3.0     15  36415 |    5  7106    0.0052    0.0010    0.0003 |
    7.110     3     3     3.0     15  36430 |    5  7111    0.0042    0.0008    0.0003 |
    7.115     3     3     3.0     15  36445 |    5  7116    0.0052    0.0010    0.0003 |
    7.120     3     3     3.0     15  36460 |    5  7121    0.0047    0.0009    0.0003 |
    7.125     3     3     3.0     15  36475 |    5  7126    0.0048    0.0010    0.0003 |
    7.130     3     3     3.0     15  36490 |    5  7131    0.0051    0.0010    0.0003 |
    7.135     3     3     3.0     15  36505 |    5  7136    0.0049    0.0010    0.0003 |
    7.140     3     3     3.0     15  36520 |    5  7141    0.0045    0.0009    0.0003 |
    7.145     3     3     3.0     15  36535 |    5  7146    0.0050    0.0010    0.0003 |
    7.150     3     3     3.0     15  36550 |    5  7151    0.0050    0.0010    0.0003 |
    7.155     3     3     3.0     15  36565 |    5  7156    0.0052    0.0010    0.0003 |
    7.160     3     3     3.0     15  36580 |    5  7161    0.0052    0.0010    0.0003 |
    7.165     3     3     3.0     15  36595 |    5  7166    0.0046    0.0009    0.0003 |
    7.170     3     3     3.0     15  36610 |    5  7171    0.0052    0.0010    0.0003 |
    7.175     3     3     3.0     15  36625 |    5  7176    0.0052    0.0010    0.0003 |
    7.180     3     3     3.0     15  36640 |    5  7181    0.0047    0.0009    0.0003 |
    7.185     3     3     3.0     15  36655 |    5  7186    0.0049    0.0010    0.0003 |
    7.190     3     3     3.0     15  36670 |    5  7191    0.0051    0.0010    0.0003 |
    7.195     3     3     3.0     15  36685 |    5  7196    0.0048    0.0010    0.0003 |
    7.200     3     3     3.0     15  36700 |    5  7201    0.0044    0.0009    0.0003 |
    7.205     3     3     3.0     15  36715 |    5  7206    0.0042    0.0008    0.0003 |
    7.210     3     3     3.0     15  36730 |    5  7211    0.0055    0.0011    0.0004 |
    7.215     3     3     3.0     15  36745 |    5  7216    0.0047    0.0009    0.0003 |
    7.220     3     3     3.0     15  36760 |    5  7221    0.0048    0.0010    0.0003 |
    7.225     3     3     3.0     15  36775 |    5  7226    0.0051    0.0010    0.0003 |
    7.230     3     3     3.0     15  36790 |    5  7231    0.0051    0.0010    0.0003 |
    7.235     3     3     3.0     15  36805 |    5  7236    0.0051    0.0010    0.0003 |
    7.240     3     3     3.0     15  36820 |    5  7241    0.0045    0.0009    0.0003 |
    7.245     3     3     3.0     15  36835 |    5  7246    0.0049    0.0010    0.0003 |
    7.250     3     3     3.0     15  36850 |    5  7251    0.0049    0.0010    0.0003 |
    7.255     3     3     3.0     15  36865 |    5  7256    0.0046    0.0009    0.0003 |
    7.260     3     3     3.0     15  36880 |    5  7261    0.0050    0.0010    0.0003 |
    7.265     3     3     3.0     15  36895 |    5  7266    0.0044    0.0009    0.0003 |
    7.270     3     3     3.0     15  36910 |    5  7271    0.0056    0.0011    0.0004 |
    7.275     2     3     2.8     14  36924 |    5  7276    0.0047    0.0009    0.0003 |
    7.280     2     3     2.4     12  36936 |    5  7281    0.0044    0.0009    0.0004 |
    7.285     2     2     2.0     10  36946 |    5  7286    0.0041    0.0008    0.0004 |
    7.290     2     2     2.0     10  36956 |    5  7291    0.0044    0.0009    0.0004 |
    7.295     2     2     2.0     10  36966 |    5  7296    0.0043    0.0009    0.0004 |
    7.300     2     2     2.0     10  36976 |    5  7301    0.0042    0.0008    0.0004 |
    7.305     2     2     2.0     10  36986 |    5  7306    0.0040    0.0008    0.0004 |
    7.310     2     2     2.0     10  36996 |    5  7311    0.0042    0.0008    0.0004 |
    7.315     2     2     2.0     10  37006 |    5  7316    0.0043    0.0009    0.0004 |
    7.320     2     2     2.0     10  37016 |    5  7321    0.0034    0.0007    0.0003 |
    7.325     2     2     2.0     10  37026 |    5  7326    0.0051    0.0010    0.0005 |
    7.330     2     2     2.0     10  37036 |    5  7331    0.0043    0.0009    0.0004 |
    7.335     2     2     2.0     10  37046 |    5  7336    0.0045    0.0009    0.0005 |
    7.340     2     2     2.0     10  37056 |    5  7341    0.0042    0.0008    0.0004 |
    7.345     2     2     2.0     10  37066 |    5  7346    0.0043    0.0009    0.0004 |
    7.350     2     2     2.0     10  37076 |    5  7351    0.0037    0.0007    0.0004 |
    7.355     2     2     2.0     10  37086 |    5  7356    0.0036    0.0007    0.0004 |
    7.360     2     2     2.0     10  37096 |    5  7361    0.0033    0.0007    0.0003 |
    7.365     1     2     1.6      8  37104 |    5  7366    0.0034    0.0007    0.0004 |
    7.370     1     1     1.0      5  37109 |    5  7371    0.0031    0.0006    0.0006 |
    7.375     1     1     1.0      5  37114 |    5  7376    0.0029    0.0006    0.0006 |
    7.380     1     1     1.0      5  37119 |    5  7381    0.0029    0.0006    0.0006 |
    7.385     1     1     1.0      5  37124 |    5  7386    0.0032    0.0006    0.0006 |
    7.390     1     1     1.0      5  37129 |    5  7391    0.0033    0.0007    0.0007 |
    7.395     1     2     1.8      9  37138 |    5  7396    0.0039    0.0008    0.0004 |
    7.400     2     2     2.0     10  37148 |    5  7401    0.0044    0.0009    0.0004 |
    7.405     2     2     2.0     10  37158 |    5  7406    0.0036    0.0007    0.0004 |
    7.410     2     2     2.0     10  37168 |    5  7411    0.0040    0.0008    0.0004 |
    7.415     2     2     2.0     10  37178 |    5  7416    0.0042    0.0008    0.0004 |
    7.420     2     2     2.0     10  37188 |    5  7421    0.0047    0.0009    0.0005 |
    7.425     2     2     2.0     10  37198 |    5  7426    0.0039    0.0008    0.0004 |
    7.430     2     2     2.0     10  37208 |    5  7431    0.0040    0.0008    0.0004 |
    7.435     2     2     2.0     10  37218 |    5  7436    0.0036    0.0007    0.0004 |
    7.440     2     2     2.0     10  37228 |    5  7441    0.0048    0.0010    0.0005 |
    7.445     2     2     2.0     10  37238 |    5  7446    0.0040    0.0008    0.0004 |
    7.450     2     2     2.0     10  37248 |    5  7451    0.0038    0.0008    0.0004 |
    7.455     2     2     2.0     10  37258 |    5  7456    0.0038    0.0008    0.0004 |
    7.460     2     2     2.0     10  37268 |    5  7461    0.0035    0.0007    0.0003 |
    7.465     2     2     2.0     10  37278 |    5  7466    0.0040    0.0008    0.0004 |
    7.470     2     2     2.0     10  37288 |    5  7471    0.0037    0.0007    0.0004 |
    7.475     2     2     2.0     10  37298 |    5  7476    0.0038    0.0008    0.0004 |
    7.480     2     2     2.0     10  37308 |    5  7481    0.0037    0.0007    0.0004 |
    7.485     2     2     2.0     10  37318 |    5  7486    0.0044    0.0009    0.0004 |
    7.490     2     2     2.0     10  37328 |    5  7491    0.0041    0.0008    0.0004 |
    7.495     2     3     2.2     11  37339 |    5  7496    0.0046    0.0009    0.0004 |
    7.500     2     3     2.4     12  37351 |    5  7501    0.0047    0.0009    0.0004 |
    7.505     2     3     2.8     14  37365 |    5  7506    0.0047    0.0009    0.0003 |
    7.510     3     3     3.0     15  37380 |    5  7511    0.0054    0.0011    0.0004 |
    7.515     3     3     3.0     15  37395 |    5  7516    0.0052    0.0010    0.0003 |
    7.520     3     3     3.0     15  37410 |    5  7521    0.0060    0.0012    0.0004 |
    7.525     3     3     3.0     15  37425 |    5  7526    0.0048    0.0010    0.0003 |
    7.530     3     3     3.0     15  37440 |    5  7531    0.0052    0.0010    0.0003 |
    7.535     3     3     3.0     15  37455 |    5  7536    0.0050    0.0010    0.0003 |
    7.540     3     3     3.0     15  37470 |    5  7541    0.0054    0.0011    0.0004 |
    7.545     3     3     3.0     15  37485 |    5  7546    0.0054    0.0011    0.0004 |
    7.550     3     3     3.0     15  37500 |    5  7551    0.0056    0.0011    0.0004 |
    7.555     3     3     3.0     15  37515 |    5  7556    0.0046    0.0009    0.0003 |
    7.560     3     3     3.0     15  37530 |    5  7561    0.0043    0.0009    0.0003 |
    7.565     3     3     3.0     15  37545 |    5  7566    0.0050    0.0010    0.0003 |
    7.570     3     3     3.0     15  37560 |    5  7571    0.0046    0.0009    0.0003 |
    7.575     3     3     3.0     15  37575 |    5  7576    0.0057    0.0011    0.0004 |
    7.580     3     3     3.0     15  37590 |    5  7581    0.0056    0.0011    0.0004 |
    7.585     3     3     3.0     15  37605 |    5  7586    0.0056    0.0011    0.0004 |
    7.590     3     3     3.0     15  37620 |    5  7591    0.0052    0.0010    0.0003 |
    7.595     3     3     3.0     15  37635 |    5  7596    0.0054    0.0011    0.0004 |
    7.600     3     3     3.0     15  37650 |    5  7601    0.0050    0.0010    0.0003 |
    7.605     3     3     3.0     15  37665 |    5  7606    0.0054    0.0011    0.0004 |
    7.610     3     3     3.0     15  37680 |    5  7611    0.0048    0.0010    0.0003 |
    7.615     3     3     3.0     15  37695 |    5  7616    0.0053    0.0011    0.0004 |
    7.620     3     3     3.0     15  37710 |    5  7621    0.0044    0.0009    0.0003 |
    7.625     3     3     3.0     15  37725 |    5  7626    0.0049    0.0010    0.0003 |
    7.630     3     3     3.0     15  37740 |    5  7631    0.0050    0.0010    0.0003 |
    7.635     3     3     3.0     15  37755 |    5  7636    0.0057    0.0011    0.0004 |
    7.640     3     3     3.0     15  37770 |    5  7641    0.0044    0.0009    0.0003 |
    7.645     3     3     3.0     15  37785 |    5  7646    0.0043    0.0009    0.0003 |
    7.650     3     3     3.0     15  37800 |    5  7651    0.0045    0.0009    0.0003 |
    7.655     3     3     3.0     15  37815 |    5  7656    0.0049    0.0010    0.0003 |
    7.660     3     3     3.0     15  37830 |    5  7661    0.0050    0.0010    0.0003 |
    7.665     3     3     3.0     15  37845 |    5  7666    0.0056    0.0011    0.0004 |
    7.670     3     3     3.0     15  37860 |    5  7671    0.0049    0.0010    0.0003 |
    7.675     3     3     3.0     15  37875 |    5  7676    0.0055    0.0011    0.0004 |
    7.680     3     3     3.0     15  37890 |    5  7681    0.0050    0.0010    0.0003 |
    7.685     3     3     3.0     15  37905 |    5  7686    0.0050    0.0010    0.0003 |
    7.690     3     3     3.0     15  37920 |    5  7691    0.0051    0.0010    0.0003 |
    7.695     3     3     3.0     15  37935 |    5  7696    0.0045    0.0009    0.0003 |
    7.700     3     3     3.0     15  37950 |    5  7701    0.0044    0.0009    0.0003 |
    7.705     3     3     3.0     15  37965 |    5  7706    0.0050    0.0010    0.0003 |
    7.710     3     3     3.0     15  37980 |    5  7711    0.0050    0.0010    0.0003 |
    7.715     3     3     3.0     15  37995 |    5  7716    0.0047    0.0009    0.0003 |
    7.720     3     3     3.0     15  38010 |    5  7721    0.0044    0.0009    0.0003 |
    7.725     3     3     3.0     15  38025 |    5  7726    0.0052    0.0010    0.0003 |
    7.730     3     3     3.0     15  38040 |    5  7731    0.0049    0.0010    0.0003 |
    7.735     3     3     3.0     15  38055 |    5  7736    0.0048    0.0010    0.0003 |
    7.740     3     3     3.0     15  38070 |    5  7741    0.0049    0.0010    0.0003 |
    7.745     3     3     3.0     15  38085 |    5  7746    0.0043    0.0009    0.0003 |
    7.750     3     3     3.0     15  38100 |    5  7751    0.0054    0.0011    0.0004 |
    7.755     3     3     3.0     15  38115 |    5  7756    0.0051    0.0010    0.0003 |
    7.760     3     3     3.0     15  38130 |    5  7761    0.0051    0.0010    0.0003 |
    7.765     3     3     3.0     15  38145 |    5  7766    0.0054    0.0011    0.0004 |
    7.770     3     3     3.0     15  38160 |    5  7771    0.0048    0.0010    0.0003 |
    7.775     3     3     3.0     15  38175 |    5  7776    0.0050    0.0010    0.0003 |
    7.780     3     3     3.0     15  38190 |    5  7781    0.0053    0.0011    0.0004 |
    7.785     3     3     3.0     15  38205 |    5  7786    0.0050    0.0010    0.0003 |
    7.790     3     3     3.0     15  38220 |    5  7791    0.0047    0.0009    0.0003 |
    7.795     3     3     3.0     15  38235 |    5  7796    0.0052    0.0010    0.0003 |
    7.800     3     3     3.0     15  38250 |    5  7801    0.0048    0.0010    0.0003 |
    7.805     3     3     3.0     15  38265 |    5  7806    0.0045    0.0009    0.0003 |
    7.810     3     3     3.0     15  38280 |    5  7811    0.0051    0.0010    0.0003 |
    7.815     3     3     3.0     15  38295 |    5  7816    0.0046    0.0009    0.0003 |
    7.820     3     3     3.0     15  38310 |    5  7821    0.0048    0.0010    0.0003 |
    7.825     3     3     3.0     15  38325 |    5  7826    0.0049    0.0010    0.0003 |
    7.830     3     3     3.0     15  38340 |    5  7831    0.0049    0.0010    0.0003 |
    7.835     3     3     3.0     15  38355 |    5  7836    0.0050    0.0010    0.0003 |
    7.840     3     3     3.0     15  38370 |    5  7841    0.0052    0.0010    0.0003 |
    7.845     3     3     3.0     15  38385 |    5  7846    0.0047    0.0009    0.0003 |
    7.850     3     3     3.0     15  38400 |    5  7851    0.0047    0.0009    0.0003 |
    7.855     3     3     3.0     15  38415 |    5  7856    0.0050    0.0010    0.0003 |
    7.860     3     3     3.0     15  38430 |    5  7861    0.0053    0.0011    0.0004 |
    7.865     3     3     3.0     15  38445 |    5  7866    0.0053    0.0011    0.0004 |
    7.870     3     3     3.0     15  38460 |    5  7871    0.0047    0.0009    0.0003 |
    7.875     3     3     3.0     15  38475 |    5  7876    0.0052    0.0010    0.0003 |
    7.880     3     3     3.0     15  38490 |    5  7881    0.0051    0.0010    0.0003 |
    7.885     3     3     3.0     15  38505 |    5  7886    0.0051    0.0010    0.0003 |
    7.890     3     3     3.0     15  38520 |    5  7891    0.0053    0.0011    0.0004 |
    7.895     3     3     3.0     15  38535 |    5  7896    0.0045    0.0009    0.0003 |
    7.900     3     3     3.0     15  38550 |    5  7901    0.0045    0.0009    0.0003 |
    7.905     3     3     3.0     15  38565 |    5  7906    0.0041    0.0008    0.0003 |
    7.910     3     3     3.0     15  38580 |    5  7911    0.0055    0.0011    0.0004 |
    7.915     3     3     3.0     15  38595 |    5  7916    0.0052    0.0010    0.0003 |
    7.920     3     3     3.0     15  38610 |    5  7921    0.0053    0.0011    0.0004 |
    7.925     3     3     3.0     15  38625 |    5  7926    0.0052    0.0010    0.0003 |
    7.930     3     3     3.0     15  38640 |    5  7931    0.0054    0.0011    0.0004 |
    7.935     3     3     3.0     15  38655 |    5  7936    0.0050    0.0010    0.0003 |
    7.940     3     3     3.0     15  38670 |    5  7941    0.0051    0.0010    0.0003 |
    7.945     3     3     3.0     15  38685 |    5  7946    0.0049    0.0010    0.0003 |
    7.950     3     3     3.0     15  38700 |    5  7951    0.0048    0.0010    0.0003 |
    7.955     3     3     3.0     15  38715 |    5  7956    0.0046    0.0009    0.0003 |
    7.960     3     3     3.0     15  38730 |    5  7961    0.0056    0.0011    0.0004 |
    7.965     3     3     3.0     15  38745 |    5  7966    0.0051    0.0010    0.0003 |
    7.970     3     3     3.0     15  38760 |    5  7971    0.0055    0.0011    0.0004 |
    7.975     3     3     3.0     15  38775 |    5  7976    0.0051    0.0010    0.0003 |
    7.980     3     3     3.0     15  38790 |    5  7981    0.0048    0.0010    0.0003 |
    7.985     3     3     3.0     15  38805 |    5  7986    0.0045    0.0009    0.0003 |
    7.990     3     3     3.0     15  38820 |    5  7991    0.0051    0.0010    0.0003 |
    7.995     3     3     3.0     15  38835 |    5  7996    0.0046    0.0009    0.0003 |
    8.000     3     3     3.0     15  38850 |    5  8001    0.0051    0.0010    0.0003 |
    8.005     3     3     3.0     15  38865 |    5  8006    0.0052    0.0010    0.0003 |
    8.010     3     3     3.0     15  38880 |    5  8011    0.0053    0.0011    0.0004 |
    8.015     3     3     3.0     15  38895 |    5  8016    0.0053    0.0011    0.0004 |
    8.020     3     3     3.0     15  38910 |    5  8021    0.0046    0.0009    0.0003 |
    8.025     3     3     3.0     15  38925 |    5  8026    0.0053    0.0011    0.0004 |
    8.030     3     3     3.0     15  38940 |    5  8031    0.0053    0.0011    0.0004 |
    8.035     3     3     3.0     15  38955 |    5  8036    0.0047    0.0009    0.0003 |
    8.040     3     3     3.0     15  38970 |    5  8041    0.0048    0.0010    0.0003 |
    8.045     3     3     3.0     15  38985 |    5  8046    0.0050    0.0010    0.0003 |
    8.050     3     3     3.0     15  39000 |    5  8051    0.0050    0.0010    0.0003 |
    8.055     3     3     3.0     15  39015 |    5  8056    0.0044    0.0009    0.0003 |
    8.060     3     3     3.0     15  39030 |    5  8061    0.0045    0.0009    0.0003 |
    8.065     3     3     3.0     15  39045 |    5  8066    0.0053    0.0011    0.0004 |
    8.070     3     3     3.0     15  39060 |    5  8071    0.0044    0.0009    0.0003 |
    8.075     3     3     3.0     15  39075 |    5  8076    0.0047    0.0009    0.0003 |
    8.080     3     3     3.0     15  39090 |    5  8081    0.0044    0.0009    0.0003 |
    8.085     3     3     3.0     15  39105 |    5  8086    0.0054    0.0011    0.0004 |
    8.090     3     3     3.0     15  39120 |    5  8091    0.0044    0.0009    0.0003 |
    8.095     3     3     3.0     15  39135 |    5  8096    0.0042    0.0008    0.0003 |
    8.100     3     3     3.0     15  39150 |    5  8101    0.0052    0.0010    0.0003 |
    8.105     3     3     3.0     15  39165 |    5  8106    0.0047    0.0009    0.0003 |
    8.110     3     3     3.0     15  39180 |    5  8111    0.0047    0.0009    0.0003 |
    8.115     3     3     3.0     15  39195 |    5  8116    0.0046    0.0009    0.0003 |
    8.120     3     3     3.0     15  39210 |    5  8121    0.0049    0.0010    0.0003 |
    8.125     3     4     3.2     16  39226 |    5  8126    0.0051    0.0010    0.0003 |
    8.130     3     3     3.0     15  39241 |    5  8131    0.0053    0.0011    0.0004 |
    8.135     3     3     3.0     15  39256 |    5  8136    0.0049    0.0010    0.0003 |
    8.140     3     3     3.0     15  39271 |    5  8141    0.0051    0.0010    0.0003 |
    8.145     3     4     3.4     17  39288 |    5  8146    0.0052    0.0010    0.0003 |
    8.150     3     4     3.2     16  39304 |    5  8151    0.0046    0.0009    0.0003 |
    8.155     3     4     3.6     18  39322 |    5  8156    0.0054    0.0011    0.0003 |
    8.160     3     4     3.4     17  39339 |    5  8161    0.0059    0.0012    0.0003 |
    8.165     3     4     3.6     18  39357 |    5  8166    0.0049    0.0010    0.0003 |
    8.170     3     4     3.8     19  39376 |    5  8171    0.0057    0.0011    0.0003 |
    8.175     4     4     4.0     20  39396 |    5  8176    0.0053    0.0011    0.0003 |
    8.180     4     4     4.0     20  39416 |    5  8181    0.0068    0.0014    0.0003 |
    8.185     4     4     4.0     20  39436 |    5  8186    0.0060    0.0012    0.0003 |
    8.190     4     4     4.0     20  39456 |    5  8191    0.0063    0.0013    0.0003 |
    8.195     4     4     4.0     20  39476 |    5  8196    0.0057    0.0011    0.0003 |
    8.200     4     4     4.0     20  39496 |    5  8201    0.0056    0.0011    0.0003 |
    8.205     4     4     4.0     20  39516 |    5  8206    0.0062    0.0012    0.0003 |
    8.210     4     4     4.0     20  39536 |    5  8211    0.0054    0.0011    0.0003 |
    8.215     4     4     4.0     20  39556 |    5  8216    0.0054    0.0011    0.0003 |
    8.220     4     4     4.0     20  39576 |    5  8221    0.0055    0.0011    0.0003 |
    8.225     4     4     4.0     20  39596 |    5  8226    0.0055    0.0011    0.0003 |
    8.230     4     4     4.0     20  39616 |    5  8231    0.0064    0.0013    0.0003 |
    8.235     4     4     4.0     20  39636 |    5  8236    0.0063    0.0013    0.0003 |
    8.240     4     4     4.0     20  39656 |    5  8241    0.0062    0.0012    0.0003 |
    8.245     4     4     4.0     20  39676 |    5  8246    0.0057    0.0011    0.0003 |
    8.250     4     4     4.0     20  39696 |    5  8251    0.0060    0.0012    0.0003 |
    8.255     4     4     4.0     20  39716 |    5  8256    0.0057    0.0011    0.0003 |
    8.260     4     4     4.0     20  39736 |    5  8261    0.0061    0.0012    0.0003 |
    8.265     4     4     4.0     20  39756 |    5  8266    0.0060    0.0012    0.0003 |
    8.270     4     4     4.0     20  39776 |    5  8271    0.0052    0.0010    0.0003 |
    8.275     4     4     4.0     20  39796 |    5  8276    0.0059    0.0012    0.0003 |
    8.280     4     4     4.0     20  39816 |    5  8281    0.0055    0.0011    0.0003 |
    8.285     4     4     4.0     20  39836 |    5  8286    0.0052    0.0010    0.0003 |
    8.290     4     4     4.0     20  39856 |    5  8291    0.0050    0.0010    0.0002 |
    8.295     4     4     4.0     20  39876 |    5  8296    0.0056    0.0011    0.0003 |
    8.300     4     4     4.0     20  39896 |    5  8301    0.0067    0.0013    0.0003 |
    8.305     4     4     4.0     20  39916 |    5  8306    0.0055    0.0011    0.0003 |
