          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
          mn it mx it  avg it    its  ttits |   ss    ts        st      stps     stpit |
    6.610    53    53    53.0    265 355468 |    5  6611    0.0073    0.0015    0.0000 |
    6.615    53    53    53.0    265 355733 |    5  6616    0.0069    0.0014    0.0000 |
    6.620    53    53    53.0    265 355998 |    5  6621    0.0075    0.0015    0.0000 |
    6.625    53    53    53.0    265 356263 |    5  6626    0.0071    0.0014    0.0000 |
    6.630    53    53    53.0    265 356528 |    5  6631    0.0065    0.0013    0.0000 |
    6.635    53    53    53.0    265 356793 |    5  6636    0.0076    0.0015    0.0000 |
    6.640    53    53    53.0    265 357058 |    5  6641    0.0069    0.0014    0.0000 |
    6.645    53    53    53.0    265 357323 |    5  6646    0.0071    0.0014    0.0000 |
    6.650    53    53    53.0    265 357588 |    5  6651    0.0072    0.0014    0.0000 |
    6.655    53    53    53.0    265 357853 |    5  6656    0.0071    0.0014    0.0000 |
    6.660    53    53    53.0    265 358118 |    5  6661    0.0069    0.0014    0.0000 |
    6.665    53    53    53.0    265 358383 |    5  6666    0.0066    0.0013    0.0000 |
    6.670    53    53    53.0    265 358648 |    5  6671    0.0066    0.0013    0.0000 |
    6.675    53    53    53.0    265 358913 |    5  6676    0.0068    0.0014    0.0000 |
    6.680    53    53    53.0    265 359178 |    5  6681    0.0070    0.0014    0.0000 |
    6.685    53    53    53.0    265 359443 |    5  6686    0.0072    0.0014    0.0000 |
    6.690    53    53    53.0    265 359708 |    5  6691    0.0068    0.0014    0.0000 |
    6.695    53    53    53.0    265 359973 |    5  6696    0.0067    0.0013    0.0000 |
    6.700    53    53    53.0    265 360238 |    5  6701    0.0066    0.0013    0.0000 |
    6.705    53    53    53.0    265 360503 |    5  6706    0.0068    0.0014    0.0000 |
    6.710    53    53    53.0    265 360768 |    5  6711    0.0072    0.0014    0.0000 |
    6.715    53    53    53.0    265 361033 |    5  6716    0.0067    0.0013    0.0000 |
    6.720    53    53    53.0    265 361298 |    5  6721    0.0070    0.0014    0.0000 |
    6.725    53    53    53.0    265 361563 |    5  6726    0.0070    0.0014    0.0000 |
    6.730    53    53    53.0    265 361828 |    5  6731    0.0069    0.0014    0.0000 |
    6.735    53    53    53.0    265 362093 |    5  6736    0.0075    0.0015    0.0000 |
    6.740    53    53    53.0    265 362358 |    5  6741    0.0072    0.0014    0.0000 |
    6.745    53    53    53.0    265 362623 |    5  6746    0.0069    0.0014    0.0000 |
    6.750    53    53    53.0    265 362888 |    5  6751    0.0068    0.0014    0.0000 |
    6.755    53    53    53.0    265 363153 |    5  6756    0.0067    0.0013    0.0000 |
    6.760    53    53    53.0    265 363418 |    5  6761    0.0071    0.0014    0.0000 |
    6.765    53    53    53.0    265 363683 |    5  6766    0.0068    0.0014    0.0000 |
    6.770    53    53    53.0    265 363948 |    5  6771    0.0074    0.0015    0.0000 |
    6.775    53    53    53.0    265 364213 |    5  6776    0.0068    0.0014    0.0000 |
    6.780    53    53    53.0    265 364478 |    5  6781    0.0069    0.0014    0.0000 |
    6.785    53    53    53.0    265 364743 |    5  6786    0.0074    0.0015    0.0000 |
    6.790    53    53    53.0    265 365008 |    5  6791    0.0069    0.0014    0.0000 |
    6.795    53    53    53.0    265 365273 |    5  6796    0.0070    0.0014    0.0000 |
    6.800    53    53    53.0    265 365538 |    5  6801    0.0070    0.0014    0.0000 |
    6.805    53    53    53.0    265 365803 |    5  6806    0.0079    0.0016    0.0000 |
    6.810    53    53    53.0    265 366068 |    5  6811    0.0071    0.0014    0.0000 |
    6.815    53    53    53.0    265 366333 |    5  6816    0.0067    0.0013    0.0000 |
    6.820    53    53    53.0    265 366598 |    5  6821    0.0071    0.0014    0.0000 |
    6.825    53    53    53.0    265 366863 |    5  6826    0.0068    0.0014    0.0000 |
    6.830    53    53    53.0    265 367128 |    5  6831    0.0070    0.0014    0.0000 |
    6.835    53    53    53.0    265 367393 |    5  6836    0.0067    0.0013    0.0000 |
    6.840    53    53    53.0    265 367658 |    5  6841    0.0071    0.0014    0.0000 |
    6.845    53    53    53.0    265 367923 |    5  6846    0.0068    0.0014    0.0000 |
    6.850    53    53    53.0    265 368188 |    5  6851    0.0069    0.0014    0.0000 |
    6.855    53    53    53.0    265 368453 |    5  6856    0.0069    0.0014    0.0000 |
    6.860    53    53    53.0    265 368718 |    5  6861    0.0072    0.0014    0.0000 |
    6.865    53    53    53.0    265 368983 |    5  6866    0.0065    0.0013    0.0000 |
    6.870    53    53    53.0    265 369248 |    5  6871    0.0074    0.0015    0.0000 |
    6.875    53    53    53.0    265 369513 |    5  6876    0.0071    0.0014    0.0000 |
    6.880    53    53    53.0    265 369778 |    5  6881    0.0066    0.0013    0.0000 |
    6.885    53    53    53.0    265 370043 |    5  6886    0.0073    0.0015    0.0000 |
    6.890    53    53    53.0    265 370308 |    5  6891    0.0068    0.0014    0.0000 |
    6.895    53    53    53.0    265 370573 |    5  6896    0.0069    0.0014    0.0000 |
    6.900    53    53    53.0    265 370838 |    5  6901    0.0067    0.0013    0.0000 |
    6.905    53    53    53.0    265 371103 |    5  6906    0.0070    0.0014    0.0000 |
    6.910    53    53    53.0    265 371368 |    5  6911    0.0065    0.0013    0.0000 |
    6.915    53    53    53.0    265 371633 |    5  6916    0.0064    0.0013    0.0000 |
    6.920    53    53    53.0    265 371898 |    5  6921    0.0068    0.0014    0.0000 |
    6.925    53    53    53.0    265 372163 |    5  6926    0.0070    0.0014    0.0000 |
    6.930    53    53    53.0    265 372428 |    5  6931    0.0069    0.0014    0.0000 |
    6.935    53    53    53.0    265 372693 |    5  6936    0.0080    0.0016    0.0000 |
    6.940    53    53    53.0    265 372958 |    5  6941    0.0067    0.0013    0.0000 |
    6.945    53    53    53.0    265 373223 |    5  6946    0.0073    0.0015    0.0000 |
    6.950    53    53    53.0    265 373488 |    5  6951    0.0066    0.0013    0.0000 |
    6.955    53    53    53.0    265 373753 |    5  6956    0.0072    0.0014    0.0000 |
    6.960    53    53    53.0    265 374018 |    5  6961    0.0070    0.0014    0.0000 |
    6.965    53    53    53.0    265 374283 |    5  6966    0.0065    0.0013    0.0000 |
    6.970    53    53    53.0    265 374548 |    5  6971    0.0070    0.0014    0.0000 |
    6.975    53    53    53.0    265 374813 |    5  6976    0.0071    0.0014    0.0000 |
    6.980    53    53    53.0    265 375078 |    5  6981    0.0070    0.0014    0.0000 |
    6.985    53    53    53.0    265 375343 |    5  6986    0.0069    0.0014    0.0000 |
    6.990    53    53    53.0    265 375608 |    5  6991    0.0070    0.0014    0.0000 |
    6.995    53    53    53.0    265 375873 |    5  6996    0.0068    0.0014    0.0000 |
    7.000    53    53    53.0    265 376138 |    5  7001    0.0071    0.0014    0.0000 |
    7.005    53    53    53.0    265 376403 |    5  7006    0.0070    0.0014    0.0000 |
    7.010    53    53    53.0    265 376668 |    5  7011    0.0074    0.0015    0.0000 |
    7.015    53    53    53.0    265 376933 |    5  7016    0.0068    0.0014    0.0000 |
    7.020    53    53    53.0    265 377198 |    5  7021    0.0073    0.0015    0.0000 |
    7.025    53    53    53.0    265 377463 |    5  7026    0.0069    0.0014    0.0000 |
    7.030    53    53    53.0    265 377728 |    5  7031    0.0070    0.0014    0.0000 |
    7.035    53    53    53.0    265 377993 |    5  7036    0.0069    0.0014    0.0000 |
    7.040    53    53    53.0    265 378258 |    5  7041    0.0072    0.0014    0.0000 |
    7.045    53    53    53.0    265 378523 |    5  7046    0.0069    0.0014    0.0000 |
    7.050    53    53    53.0    265 378788 |    5  7051    0.0076    0.0015    0.0000 |
    7.055    53    53    53.0    265 379053 |    5  7056    0.0068    0.0014    0.0000 |
    7.060    53    53    53.0    265 379318 |    5  7061    0.0073    0.0015    0.0000 |
    7.065    53    53    53.0    265 379583 |    5  7066    0.0071    0.0014    0.0000 |
    7.070    53    53    53.0    265 379848 |    5  7071    0.0068    0.0014    0.0000 |
    7.075    53    53    53.0    265 380113 |    5  7076    0.0071    0.0014    0.0000 |
    7.080    53    53    53.0    265 380378 |    5  7081    0.0071    0.0014    0.0000 |
    7.085    53    53    53.0    265 380643 |    5  7086    0.0066    0.0013    0.0000 |
    7.090    53    53    53.0    265 380908 |    5  7091    0.0068    0.0014    0.0000 |
    7.095    53    53    53.0    265 381173 |    5  7096    0.0072    0.0014    0.0000 |
    7.100    53    53    53.0    265 381438 |    5  7101    0.0073    0.0015    0.0000 |
    7.105    53    53    53.0    265 381703 |    5  7106    0.0071    0.0014    0.0000 |
    7.110    53    53    53.0    265 381968 |    5  7111    0.0068    0.0014    0.0000 |
    7.115    53    53    53.0    265 382233 |    5  7116    0.0067    0.0013    0.0000 |
    7.120    53    53    53.0    265 382498 |    5  7121    0.0068    0.0014    0.0000 |
    7.125    53    53    53.0    265 382763 |    5  7126    0.0076    0.0015    0.0000 |
    7.130    53    53    53.0    265 383028 |    5  7131    0.0069    0.0014    0.0000 |
    7.135    53    53    53.0    265 383293 |    5  7136    0.0071    0.0014    0.0000 |
    7.140    53    53    53.0    265 383558 |    5  7141    0.0070    0.0014    0.0000 |
    7.145    53    53    53.0    265 383823 |    5  7146    0.0072    0.0014    0.0000 |
    7.150    53    53    53.0    265 384088 |    5  7151    0.0065    0.0013    0.0000 |
    7.155    53    53    53.0    265 384353 |    5  7156    0.0070    0.0014    0.0000 |
    7.160    53    53    53.0    265 384618 |    5  7161    0.0070    0.0014    0.0000 |
    7.165    53    53    53.0    265 384883 |    5  7166    0.0066    0.0013    0.0000 |
    7.170    53    53    53.0    265 385148 |    5  7171    0.0065    0.0013    0.0000 |
    7.175    53    53    53.0    265 385413 |    5  7176    0.0072    0.0014    0.0000 |
    7.180    53    53    53.0    265 385678 |    5  7181    0.0071    0.0014    0.0000 |
    7.185    53    53    53.0    265 385943 |    5  7186    0.0068    0.0014    0.0000 |
    7.190    53    53    53.0    265 386208 |    5  7191    0.0069    0.0014    0.0000 |
    7.195    53    53    53.0    265 386473 |    5  7196    0.0072    0.0014    0.0000 |
    7.200    53    53    53.0    265 386738 |    5  7201    0.0064    0.0013    0.0000 |
    7.205    53    53    53.0    265 387003 |    5  7206    0.0062    0.0012    0.0000 |
    7.210    53    53    53.0    265 387268 |    5  7211    0.0069    0.0014    0.0000 |
    7.215    53    53    53.0    265 387533 |    5  7216    0.0077    0.0015    0.0000 |
    7.220    53    53    53.0    265 387798 |    5  7221    0.0070    0.0014    0.0000 |
    7.225    53    53    53.0    265 388063 |    5  7226    0.0070    0.0014    0.0000 |
    7.230    53    53    53.0    265 388328 |    5  7231    0.0072    0.0014    0.0000 |
    7.235    53    53    53.0    265 388593 |    5  7236    0.0071    0.0014    0.0000 |
    7.240    53    53    53.0    265 388858 |    5  7241    0.0066    0.0013    0.0000 |
    7.245    53    53    53.0    265 389123 |    5  7246    0.0068    0.0014    0.0000 |
    7.250    53    53    53.0    265 389388 |    5  7251    0.0069    0.0014    0.0000 |
    7.255    53    53    53.0    265 389653 |    5  7256    0.0066    0.0013    0.0000 |
    7.260    53    53    53.0    265 389918 |    5  7261    0.0066    0.0013    0.0000 |
    7.265    53    53    53.0    265 390183 |    5  7266    0.0067    0.0013    0.0000 |
    7.270    53    53    53.0    265 390448 |    5  7271    0.0064    0.0013    0.0000 |
    7.275    53    53    53.0    265 390713 |    5  7276    0.0070    0.0014    0.0000 |
    7.280    53    53    53.0    265 390978 |    5  7281    0.0075    0.0015    0.0000 |
    7.285    53    53    53.0    265 391243 |    5  7286    0.0068    0.0014    0.0000 |
    7.290    53    53    53.0    265 391508 |    5  7291    0.0070    0.0014    0.0000 |
    7.295    53    53    53.0    265 391773 |    5  7296    0.0074    0.0015    0.0000 |
    7.300    53    53    53.0    265 392038 |    5  7301    0.0065    0.0013    0.0000 |
    7.305    53    53    53.0    265 392303 |    5  7306    0.0074    0.0015    0.0000 |
    7.310    53    53    53.0    265 392568 |    5  7311    0.0075    0.0015    0.0000 |
    7.315    53    53    53.0    265 392833 |    5  7316    0.0073    0.0015    0.0000 |
    7.320    53    53    53.0    265 393098 |    5  7321    0.0067    0.0013    0.0000 |
    7.325    53    53    53.0    265 393363 |    5  7326    0.0076    0.0015    0.0000 |
    7.330    53    53    53.0    265 393628 |    5  7331    0.0074    0.0015    0.0000 |
    7.335    53    53    53.0    265 393893 |    5  7336    0.0072    0.0014    0.0000 |
    7.340    53    53    53.0    265 394158 |    5  7341    0.0068    0.0014    0.0000 |
    7.345    53    53    53.0    265 394423 |    5  7346    0.0071    0.0014    0.0000 |
    7.350    53    53    53.0    265 394688 |    5  7351    0.0069    0.0014    0.0000 |
    7.355    53    53    53.0    265 394953 |    5  7356    0.0069    0.0014    0.0000 |
    7.360    53    53    53.0    265 395218 |    5  7361    0.0068    0.0014    0.0000 |
    7.365    53    53    53.0    265 395483 |    5  7366    0.0066    0.0013    0.0000 |
    7.370    53    53    53.0    265 395748 |    5  7371    0.0073    0.0015    0.0000 |
    7.375    53    53    53.0    265 396013 |    5  7376    0.0073    0.0015    0.0000 |
    7.380    53    53    53.0    265 396278 |    5  7381    0.0069    0.0014    0.0000 |
    7.385    53    53    53.0    265 396543 |    5  7386    0.0076    0.0015    0.0000 |
    7.390    53    53    53.0    265 396808 |    5  7391    0.0072    0.0014    0.0000 |
    7.395    53    53    53.0    265 397073 |    5  7396    0.0069    0.0014    0.0000 |
    7.400    53    53    53.0    265 397338 |    5  7401    0.0067    0.0013    0.0000 |
    7.405    53    53    53.0    265 397603 |    5  7406    0.0075    0.0015    0.0000 |
    7.410    53    53    53.0    265 397868 |    5  7411    0.0071    0.0014    0.0000 |
    7.415    53    53    53.0    265 398133 |    5  7416    0.0070    0.0014    0.0000 |
    7.420    53    53    53.0    265 398398 |    5  7421    0.0073    0.0015    0.0000 |
    7.425    53    53    53.0    265 398663 |    5  7426    0.0068    0.0014    0.0000 |
    7.430    53    53    53.0    265 398928 |    5  7431    0.0076    0.0015    0.0000 |
    7.435    53    53    53.0    265 399193 |    5  7436    0.0072    0.0014    0.0000 |
    7.440    53    53    53.0    265 399458 |    5  7441    0.0072    0.0014    0.0000 |
    7.445    53    53    53.0    265 399723 |    5  7446    0.0068    0.0014    0.0000 |
    7.450    53    53    53.0    265 399988 |    5  7451    0.0072    0.0014    0.0000 |
    7.455    53    53    53.0    265 400253 |    5  7456    0.0065    0.0013    0.0000 |
    7.460    53    53    53.0    265 400518 |    5  7461    0.0070    0.0014    0.0000 |
    7.465    53    53    53.0    265 400783 |    5  7466    0.0072    0.0014    0.0000 |
    7.470    53    53    53.0    265 401048 |    5  7471    0.0067    0.0013    0.0000 |
    7.475    53    53    53.0    265 401313 |    5  7476    0.0062    0.0012    0.0000 |
    7.480    53    53    53.0    265 401578 |    5  7481    0.0073    0.0015    0.0000 |
    7.485    53    53    53.0    265 401843 |    5  7486    0.0080    0.0016    0.0000 |
    7.490    53    53    53.0    265 402108 |    5  7491    0.0076    0.0015    0.0000 |
    7.495    53    53    53.0    265 402373 |    5  7496    0.0070    0.0014    0.0000 |
    7.500    53    53    53.0    265 402638 |    5  7501    0.0074    0.0015    0.0000 |
    7.505    53    53    53.0    265 402903 |    5  7506    0.0068    0.0014    0.0000 |
    7.510    53    53    53.0    265 403168 |    5  7511    0.0067    0.0013    0.0000 |
    7.515    53    53    53.0    265 403433 |    5  7516    0.0075    0.0015    0.0000 |
    7.520    53    53    53.0    265 403698 |    5  7521    0.0073    0.0015    0.0000 |
    7.525    53    53    53.0    265 403963 |    5  7526    0.0068    0.0014    0.0000 |
    7.530    53    53    53.0    265 404228 |    5  7531    0.0070    0.0014    0.0000 |
    7.535    53    53    53.0    265 404493 |    5  7536    0.0075    0.0015    0.0000 |
    7.540    53    53    53.0    265 404758 |    5  7541    0.0072    0.0014    0.0000 |
    7.545    53    53    53.0    265 405023 |    5  7546    0.0067    0.0013    0.0000 |
    7.550    53    53    53.0    265 405288 |    5  7551    0.0073    0.0015    0.0000 |
    7.555    53    53    53.0    265 405553 |    5  7556    0.0071    0.0014    0.0000 |
    7.560    53    53    53.0    265 405818 |    5  7561    0.0069    0.0014    0.0000 |
    7.565    53    53    53.0    265 406083 |    5  7566    0.0070    0.0014    0.0000 |
    7.570    53    53    53.0    265 406348 |    5  7571    0.0073    0.0015    0.0000 |
    7.575    53    53    53.0    265 406613 |    5  7576    0.0069    0.0014    0.0000 |
    7.580    53    53    53.0    265 406878 |    5  7581    0.0068    0.0014    0.0000 |
    7.585    53    53    53.0    265 407143 |    5  7586    0.0075    0.0015    0.0000 |
    7.590    53    53    53.0    265 407408 |    5  7591    0.0075    0.0015    0.0000 |
    7.595    53    53    53.0    265 407673 |    5  7596    0.0069    0.0014    0.0000 |
    7.600    53    53    53.0    265 407938 |    5  7601    0.0068    0.0014    0.0000 |
    7.605    53    53    53.0    265 408203 |    5  7606    0.0072    0.0014    0.0000 |
    7.610    53    53    53.0    265 408468 |    5  7611    0.0067    0.0013    0.0000 |
    7.615    53    53    53.0    265 408733 |    5  7616    0.0067    0.0013    0.0000 |
    7.620    53    53    53.0    265 408998 |    5  7621    0.0068    0.0014    0.0000 |
    7.625    53    53    53.0    265 409263 |    5  7626    0.0073    0.0015    0.0000 |
    7.630    53    53    53.0    265 409528 |    5  7631    0.0072    0.0014    0.0000 |
    7.635    53    53    53.0    265 409793 |    5  7636    0.0071    0.0014    0.0000 |
    7.640    53    53    53.0    265 410058 |    5  7641    0.0071    0.0014    0.0000 |
    7.645    53    53    53.0    265 410323 |    5  7646    0.0069    0.0014    0.0000 |
    7.650    53    53    53.0    265 410588 |    5  7651    0.0068    0.0014    0.0000 |
    7.655    53    53    53.0    265 410853 |    5  7656    0.0073    0.0015    0.0000 |
    7.660    53    53    53.0    265 411118 |    5  7661    0.0072    0.0014    0.0000 |
    7.665    53    53    53.0    265 411383 |    5  7666    0.0073    0.0015    0.0000 |
    7.670    53    53    53.0    265 411648 |    5  7671    0.0070    0.0014    0.0000 |
    7.675    53    53    53.0    265 411913 |    5  7676    0.0072    0.0014    0.0000 |
    7.680    53    53    53.0    265 412178 |    5  7681    0.0067    0.0013    0.0000 |
    7.685    53    53    53.0    265 412443 |    5  7686    0.0066    0.0013    0.0000 |
    7.690    53    53    53.0    265 412708 |    5  7691    0.0069    0.0014    0.0000 |
    7.695    53    53    53.0    265 412973 |    5  7696    0.0070    0.0014    0.0000 |
    7.700    53    53    53.0    265 413238 |    5  7701    0.0070    0.0014    0.0000 |
    7.705    53    53    53.0    265 413503 |    5  7706    0.0070    0.0014    0.0000 |
    7.710    53    53    53.0    265 413768 |    5  7711    0.0070    0.0014    0.0000 |
    7.715    53    53    53.0    265 414033 |    5  7716    0.0072    0.0014    0.0000 |
    7.720    53    53    53.0    265 414298 |    5  7721    0.0070    0.0014    0.0000 |
    7.725    53    53    53.0    265 414563 |    5  7726    0.0070    0.0014    0.0000 |
    7.730    53    53    53.0    265 414828 |    5  7731    0.0071    0.0014    0.0000 |
    7.735    53    53    53.0    265 415093 |    5  7736    0.0069    0.0014    0.0000 |
    7.740    53    53    53.0    265 415358 |    5  7741    0.0074    0.0015    0.0000 |
    7.745    53    53    53.0    265 415623 |    5  7746    0.0067    0.0013    0.0000 |
    7.750    53    53    53.0    265 415888 |    5  7751    0.0074    0.0015    0.0000 |
    7.755    53    53    53.0    265 416153 |    5  7756    0.0068    0.0014    0.0000 |
    7.760    53    53    53.0    265 416418 |    5  7761    0.0068    0.0014    0.0000 |
    7.765    53    53    53.0    265 416683 |    5  7766    0.0073    0.0015    0.0000 |
    7.770    53    53    53.0    265 416948 |    5  7771    0.0068    0.0014    0.0000 |
    7.775    53    53    53.0    265 417213 |    5  7776    0.0070    0.0014    0.0000 |
    7.780    53    53    53.0    265 417478 |    5  7781    0.0069    0.0014    0.0000 |
    7.785    53    53    53.0    265 417743 |    5  7786    0.0075    0.0015    0.0000 |
    7.790    53    53    53.0    265 418008 |    5  7791    0.0071    0.0014    0.0000 |
    7.795    53    53    53.0    265 418273 |    5  7796    0.0069    0.0014    0.0000 |
    7.800    53    53    53.0    265 418538 |    5  7801    0.0068    0.0014    0.0000 |
    7.805    53    53    53.0    265 418803 |    5  7806    0.0067    0.0013    0.0000 |
    7.810    53    53    53.0    265 419068 |    5  7811    0.0068    0.0014    0.0000 |
    7.815    53    53    53.0    265 419333 |    5  7816    0.0072    0.0014    0.0000 |
    7.820    53    53    53.0    265 419598 |    5  7821    0.0069    0.0014    0.0000 |
    7.825    53    53    53.0    265 419863 |    5  7826    0.0068    0.0014    0.0000 |
    7.830    53    53    53.0    265 420128 |    5  7831    0.0069    0.0014    0.0000 |
    7.835    53    53    53.0    265 420393 |    5  7836    0.0067    0.0013    0.0000 |
    7.840    53    53    53.0    265 420658 |    5  7841    0.0075    0.0015    0.0000 |
    7.845    53    53    53.0    265 420923 |    5  7846    0.0068    0.0014    0.0000 |
    7.850    53    53    53.0    265 421188 |    5  7851    0.0072    0.0014    0.0000 |
    7.855    53    53    53.0    265 421453 |    5  7856    0.0068    0.0014    0.0000 |
    7.860    53    53    53.0    265 421718 |    5  7861    0.0068    0.0014    0.0000 |
    7.865    53    53    53.0    265 421983 |    5  7866    0.0068    0.0014    0.0000 |
    7.870    53    53    53.0    265 422248 |    5  7871    0.0069    0.0014    0.0000 |
    7.875    53    53    53.0    265 422513 |    5  7876    0.0070    0.0014    0.0000 |
    7.880    53    53    53.0    265 422778 |    5  7881    0.0070    0.0014    0.0000 |
    7.885    53    53    53.0    265 423043 |    5  7886    0.0065    0.0013    0.0000 |
    7.890    53    53    53.0    265 423308 |    5  7891    0.0071    0.0014    0.0000 |
    7.895    53    53    53.0    265 423573 |    5  7896    0.0068    0.0014    0.0000 |
    7.900    53    53    53.0    265 423838 |    5  7901    0.0067    0.0013    0.0000 |
    7.905    53    53    53.0    265 424103 |    5  7906    0.0071    0.0014    0.0000 |
    7.910    53    53    53.0    265 424368 |    5  7911    0.0077    0.0015    0.0000 |
    7.915    53    53    53.0    265 424633 |    5  7916    0.0076    0.0015    0.0000 |
    7.920    53    53    53.0    265 424898 |    5  7921    0.0071    0.0014    0.0000 |
    7.925    53    53    53.0    265 425163 |    5  7926    0.0071    0.0014    0.0000 |
    7.930    53    53    53.0    265 425428 |    5  7931    0.0071    0.0014    0.0000 |
    7.935    53    53    53.0    265 425693 |    5  7936    0.0072    0.0014    0.0000 |
    7.940    53    53    53.0    265 425958 |    5  7941    0.0070    0.0014    0.0000 |
    7.945    53    53    53.0    265 426223 |    5  7946    0.0074    0.0015    0.0000 |
    7.950    53    53    53.0    265 426488 |    5  7951    0.0072    0.0014    0.0000 |
    7.955    53    53    53.0    265 426753 |    5  7956    0.0071    0.0014    0.0000 |
    7.960    53    53    53.0    265 427018 |    5  7961    0.0069    0.0014    0.0000 |
    7.965    53    53    53.0    265 427283 |    5  7966    0.0069    0.0014    0.0000 |
    7.970    53    53    53.0    265 427548 |    5  7971    0.0068    0.0014    0.0000 |
    7.975    53    53    53.0    265 427813 |    5  7976    0.0075    0.0015    0.0000 |
    7.980    53    53    53.0    265 428078 |    5  7981    0.0067    0.0013    0.0000 |
    7.985    53    53    53.0    265 428343 |    5  7986    0.0072    0.0014    0.0000 |
    7.990    53    53    53.0    265 428608 |    5  7991    0.0068    0.0014    0.0000 |
    7.995    53    53    53.0    265 428873 |    5  7996    0.0068    0.0014    0.0000 |
    8.000    53    53    53.0    265 429138 |    5  8001    0.0069    0.0014    0.0000 |
    8.005    53    53    53.0    265 429403 |    5  8006    0.0068    0.0014    0.0000 |
    8.010    53    53    53.0    265 429668 |    5  8011    0.0074    0.0015    0.0000 |
    8.015    53    53    53.0    265 429933 |    5  8016    0.0073    0.0015    0.0000 |
    8.020    53    53    53.0    265 430198 |    5  8021    0.0069    0.0014    0.0000 |
    8.025    53    53    53.0    265 430463 |    5  8026    0.0070    0.0014    0.0000 |
    8.030    53    53    53.0    265 430728 |    5  8031    0.0073    0.0015    0.0000 |
    8.035    53    53    53.0    265 430993 |    5  8036    0.0070    0.0014    0.0000 |
    8.040    53    53    53.0    265 431258 |    5  8041    0.0070    0.0014    0.0000 |
    8.045    53    53    53.0    265 431523 |    5  8046    0.0070    0.0014    0.0000 |
    8.050    53    53    53.0    265 431788 |    5  8051    0.0073    0.0015    0.0000 |
    8.055    53    53    53.0    265 432053 |    5  8056    0.0070    0.0014    0.0000 |
    8.060    53    53    53.0    265 432318 |    5  8061    0.0071    0.0014    0.0000 |
    8.065    53    53    53.0    265 432583 |    5  8066    0.0081    0.0016    0.0000 |
    8.070    53    53    53.0    265 432848 |    5  8071    0.0071    0.0014    0.0000 |
    8.075    53    53    53.0    265 433113 |    5  8076    0.0065    0.0013    0.0000 |
    8.080    53    53    53.0    265 433378 |    5  8081    0.0072    0.0014    0.0000 |
    8.085    53    53    53.0    265 433643 |    5  8086    0.0073    0.0015    0.0000 |
    8.090    53    53    53.0    265 433908 |    5  8091    0.0070    0.0014    0.0000 |
    8.095    53    53    53.0    265 434173 |    5  8096    0.0068    0.0014    0.0000 |
    8.100    53    53    53.0    265 434438 |    5  8101    0.0071    0.0014    0.0000 |
    8.105    53    53    53.0    265 434703 |    5  8106    0.0068    0.0014    0.0000 |
    8.110    53    53    53.0    265 434968 |    5  8111    0.0066    0.0013    0.0000 |
    8.115    53    53    53.0    265 435233 |    5  8116    0.0070    0.0014    0.0000 |
    8.120    53    53    53.0    265 435498 |    5  8121    0.0069    0.0014    0.0000 |
    8.125    53    53    53.0    265 435763 |    5  8126    0.0068    0.0014    0.0000 |
    8.130    53    53    53.0    265 436028 |    5  8131    0.0070    0.0014    0.0000 |
    8.135    53    53    53.0    265 436293 |    5  8136    0.0067    0.0013    0.0000 |
    8.140    53    53    53.0    265 436558 |    5  8141    0.0071    0.0014    0.0000 |
    8.145    53    53    53.0    265 436823 |    5  8146    0.0066    0.0013    0.0000 |
    8.150    53    53    53.0    265 437088 |    5  8151    0.0069    0.0014    0.0000 |
    8.155    53    53    53.0    265 437353 |    5  8156    0.0067    0.0013    0.0000 |
    8.160    53    53    53.0    265 437618 |    5  8161    0.0073    0.0015    0.0000 |
    8.165    53    53    53.0    265 437883 |    5  8166    0.0068    0.0014    0.0000 |
    8.170    53    53    53.0    265 438148 |    5  8171    0.0066    0.0013    0.0000 |
    8.175    53    53    53.0    265 438413 |    5  8176    0.0070    0.0014    0.0000 |
    8.180    53    53    53.0    265 438678 |    5  8181    0.0067    0.0013    0.0000 |
    8.185    53    53    53.0    265 438943 |    5  8186    0.0069    0.0014    0.0000 |
    8.190    53    53    53.0    265 439208 |    5  8191    0.0070    0.0014    0.0000 |
    8.195    53    53    53.0    265 439473 |    5  8196    0.0069    0.0014    0.0000 |
    8.200    53    53    53.0    265 439738 |    5  8201    0.0068    0.0014    0.0000 |
    8.205    53    53    53.0    265 440003 |    5  8206    0.0070    0.0014    0.0000 |
    8.210    53    53    53.0    265 440268 |    5  8211    0.0073    0.0015    0.0000 |
    8.215    53    53    53.0    265 440533 |    5  8216    0.0067    0.0013    0.0000 |
    8.220    53    53    53.0    265 440798 |    5  8221    0.0073    0.0015    0.0000 |
    8.225    53    53    53.0    265 441063 |    5  8226    0.0069    0.0014    0.0000 |
    8.230    53    53    53.0    265 441328 |    5  8231    0.0068    0.0014    0.0000 |
    8.235    53    53    53.0    265 441593 |    5  8236    0.0073    0.0015    0.0000 |
    8.240    53    53    53.0    265 441858 |    5  8241    0.0070    0.0014    0.0000 |
    8.245    53    53    53.0    265 442123 |    5  8246    0.0070    0.0014    0.0000 |
    8.250    53    53    53.0    265 442388 |    5  8251    0.0071    0.0014    0.0000 |
    8.255    53    53    53.0    265 442653 |    5  8256    0.0068    0.0014    0.0000 |
    8.260    53    53    53.0    265 442918 |    5  8261    0.0071    0.0014    0.0000 |
